doc_id,block_id,caption_text,protect_reason,found_block_type_after,found_text_after,preserved,source
doc_0522,p2_b0015,"Table 1 Activity and selectivity parameters of wild-type LnbB and site-directed variants thereof LnbB LNT hydrolysis LNT hydrolysis WT 25 (∼15) 1.7 4.0 (∼100) 0.04 1.0 D320E 2.2 × 10−1 (∼6 × 10−1) 0.4 2.1 × 10−1 (∼7 × 10−1) 0.3 D320A 8.9 × 10−4 (∼4 × 10−3) 8.0 × 10−4 (∼5 × 10−3) 0.2 Y419F 7.5 × 10−2 (∼9 × 10−2) 0.8 3.3 × 10−2 (∼3 × 10−1) 0.1 a 12 mM LNB-oxa, 600 mM lactose, 37 °C, pH 7.5. b 20 mM LNB-β-pNP, 600 mM lactose, 15% DMSO, 37 °C, pH 5.8. c Hydrolase activity toward the donor substrate is given in brackets (=trans-glycosylation/RTH ratio). d RTH is the ratio of LNT to LNB concentration at maximum LNT yield. e RTH is the ratio of the enzyme activities for trans-glycosylation and LNB-β-pNP hydrolysis. f Not detectable. g Calculated based on 22 h values.",approved_eval_target_chunk,table_caption,"Table 1 Activity and selectivity parameters of wild-type LnbB and site-directed variants thereof LnbB LNT hydrolysis LNT hydrolysis WT 25 (∼15) 1.7 4.0 (∼100) 0.04 1.0 D320E 2.2 × 10−1 (∼6 × 10−1) 0.4 2.1 × 10−1 (∼7 × 10−1) 0.3 D320A 8.9 × 10−4 (∼4 × 10−3) 8.0 × 10−4 (∼5 × 10−3) 0.2 Y419F 7.5 × 10−2 (∼9 × 10−2) 0.8 3.3 × 10−2 (∼3 × 10−1) 0.1 a 12 mM LNB-oxa, 600 mM lactose, 37 °C, pH 7.5. b 20 mM LNB-β-pNP, 600 mM lactose, 15% DMSO, 37 °C, pH 5.8. c Hydrolase activity toward the donor substrate is given in brackets (=trans-glycosylation/RTH ratio). d RTH is the ratio of LNT to LNB concentration at maximum LNT yield. e RTH is the ratio of the enzyme activities for trans-glycosylation and LNB-β-pNP hydrolysis. f Not detectable. g Calculated based on 22 h values.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0522,p3_b0019,"Fig. 2. trans-Glycosylation was selective for β-1,3-gly- cosylation of lactose, giving LNT (Fig.",short_caption_with_semantic_anchor,figure_caption,"Fig. 2. trans-Glycosylation was selective for β-1,3-gly- cosylation of lactose, giving LNT (Fig.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0523,p5_b0045,Figure 3. LNT II production in 3 L fed-batch culture of an E.,short_caption_with_semantic_anchor,figure_caption,Figure 3. LNT II production in 3 L fed-batch culture of an E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0523,p6_b0053,Table 1. Comparison of In Vivo Production of LNT II and LNT Using E.,short_caption_with_semantic_anchor,table_caption,Table 1. Comparison of In Vivo Production of LNT II and LNT Using E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0523,p6_b0056,Figure 4. Increased production of LNT by deletion of LNT II efflux genes from E.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Increased production of LNT by deletion of LNT II efflux genes from E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0523,p7_b0066,Figure 5. Degradation and recycling of LNT II released into E.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Degradation and recycling of LNT II released into E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0525,p3_b0054,Figure 1. Sequence alignment of TsGal48 (NCBI accession number WP_126165003.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Sequence alignment of TsGal48 (NCBI accession number WP_126165003.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0525,p6_b0078,Figure S6. After 9-h hydrolysis (Figure S7) of pretreated chitin powder (600.,short_caption_with_semantic_anchor,figure_caption,Figure S6. After 9-h hydrolysis (Figure S7) of pretreated chitin powder (600.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0525,p6_b0086,Figure 4. Mass balance of LNnT production from chitin powder.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Mass balance of LNnT production from chitin powder.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0527,p3_b0038,Figure 1. Construction of the metabolically engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Construction of the metabolically engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0527,p5_b0057,Figure 4. Introduction of BbhI for LNT and LNTri II production.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Introduction of BbhI for LNT and LNTri II production.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0530,p2_b0018,"Table 1. Five vectors were used for the plasmid reconstruction, including pRSFDuet-1, pETDuet-1, pCOLADuet-1, pCDFDuet-1, and pACYCDuet-1.",approved_eval_target_chunk,table_caption,"Table 1. Five vectors were used for the plasmid reconstruction, including pRSFDuet-1, pETDuet-1, pCOLADuet-1, pCDFDuet-1, and pACYCDuet-1.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0530,p3_b0031,Figure 1. Construction of the metabolic pathway for LNnT biosynthesis in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Construction of the metabolic pathway for LNnT biosynthesis in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0530,p5_b0053,Figure 4. Optimization of LNnT production through balancing the expression of biosynthetic enzymes.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Optimization of LNnT production through balancing the expression of biosynthetic enzymes.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0531,p2_b0017,Figure 1. (A) Structure of the influenza A virus.,short_caption_with_semantic_anchor,figure_caption,Figure 1. (A) Structure of the influenza A virus.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0531,p4_b0028,"Figure 2. (A) TEM image of heteropolymer pS-FSL, scale bar: 50 nm.",short_caption_with_semantic_anchor,figure_caption,"Figure 2. (A) TEM image of heteropolymer pS-FSL, scale bar: 50 nm.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0532,p2_b0026,"Table 1. E. coli Strains and Plasmids Used for Construction of LNT-Producing Engineered Strain in This Study strains or plasmids characteristics source Strains DH5α −), supE44, thi-1, gyrA96, relA1, Δ(lacZYAargF)U169 Invitrogen (CA, USA)",approved_eval_target_chunk,table_caption,"Table 1. E. coli Strains and Plasmids Used for Construction of LNT-Producing Engineered Strain in This Study strains or plasmids characteristics source Strains DH5α −), supE44, thi-1, gyrA96, relA1, Δ(lacZYAargF)U169 Invitrogen (CA, USA)",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0532,p3_b0037,Figure 1. Overview of the reconstructed pathway for LNT biosynthesis in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Overview of the reconstructed pathway for LNT biosynthesis in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0533,p4_b0044,Figure 2. Effects of biosynthetic enzyme expression on LNT II production.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Effects of biosynthetic enzyme expression on LNT II production.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0534,p4_b0053,Figure 1. Effects of 3′-SL intervention on cognition and behavior in mice.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Effects of 3′-SL intervention on cognition and behavior in mice.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0534,p5_b0059,Figure 2. Supplementation of 3′-SL altered gut microbiota composition of growing mice.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Supplementation of 3′-SL altered gut microbiota composition of growing mice.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0537,p23_b0119,Fig 2 -3 Morphology of Some strains(×400),short_caption_with_semantic_anchor,figure_caption,Fig 2 -3 Morphology of Some strains(×400),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0544,p4_b0013,Fig. 1 The structures (A) and functions (B) of LNT II and their derivatives,short_caption_with_semantic_anchor,figure_caption,Fig. 1 The structures (A) and functions (B) of LNT II and their derivatives,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0545,p4_b0013,Fig. 1 The structures (A) and functions (B) of LNT II and their derivatives,short_caption_with_semantic_anchor,figure_caption,Fig. 1 The structures (A) and functions (B) of LNT II and their derivatives,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0548,p42_b0214,Table 3-1 Strains and plasmids used in this study (continued).,short_caption_with_semantic_anchor,table_caption,Table 3-1 Strains and plasmids used in this study (continued).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0548,p72_b0363,Table 5-1 Strains and plasmids used in this study (continued).,short_caption_with_semantic_anchor,table_caption,Table 5-1 Strains and plasmids used in this study (continued).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0552,p10_b0076,Fig. 4. Burden-driven feedback control system.,short_caption_with_semantic_anchor,figure_caption,Fig. 4. Burden-driven feedback control system.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0552,p11_b0080,Fig. 5. Representative strategies for improving the robustness of industrial microbes.,short_caption_with_semantic_anchor,figure_caption,Fig. 5. Representative strategies for improving the robustness of industrial microbes.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0552,p12_b0092,Fig. 6. Microbial consortia-based division of labor for reducing metabolic burdens.,short_caption_with_semantic_anchor,figure_caption,Fig. 6. Microbial consortia-based division of labor for reducing metabolic burdens.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0552,p2_b0019,Fig. 1. Overview of metabolic burdens and the burden-causing stimuli on host cells.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Overview of metabolic burdens and the burden-causing stimuli on host cells.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0552,p5_b0039,Fig. 3. Representative strategies and examples for overcoming pathway bottlenecks.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. Representative strategies and examples for overcoming pathway bottlenecks.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0555,p2_b0023,Fig. 1 Chemical structure of squalene,short_caption_with_semantic_anchor,figure_caption,Fig. 1 Chemical structure of squalene,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0555,p5_b0042,Table 1 Physiological characteristics of Pseudozyma sp. JCC207 Pseudozyma sp.,short_caption_with_semantic_anchor,table_caption,Table 1 Physiological characteristics of Pseudozyma sp. JCC207 Pseudozyma sp.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0559,p6_b0048,Table 3 The numbers of Unigene involved in mogrosides biosynthesis Gene Enzyme No.,short_caption_with_semantic_anchor,table_caption,Table 3 The numbers of Unigene involved in mogrosides biosynthesis Gene Enzyme No.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0559,p7_b0054,Table 4 Statistics of DGE sequencing Summary,short_caption_with_semantic_anchor,table_caption,Table 4 Statistics of DGE sequencing Summary,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0565,p4_b0015,Table 5 The pure protein content of fermented products by interaction A×C(mean),short_caption_with_semantic_anchor,table_caption,Table 5 The pure protein content of fermented products by interaction A×C(mean),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0573,p3_b0026,Figure 1. A heterologous MVA pathway for C5 alcohol production.,short_caption_with_semantic_anchor,figure_caption,Figure 1. A heterologous MVA pathway for C5 alcohol production.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0573,p4_b0053,Table 1. Plasmids and strains used in this study.,short_caption_with_semantic_anchor,table_caption,Table 1. Plasmids and strains used in this study.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0573,p6_b0072,Figure 2. RBS engineering to improve 3-methyl-3-buten-1-ol titer and reduce IPP accumulation.,short_caption_with_semantic_anchor,figure_caption,Figure 2. RBS engineering to improve 3-methyl-3-buten-1-ol titer and reduce IPP accumulation.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0573,p9_b0095,Figure 5. Metabolite profiling of strain KG8 reveals competition with endogenous pathways.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Metabolite profiling of strain KG8 reveals competition with endogenous pathways.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0577,p10_b0086,"Figure 7. Time course for cell growth (OD600) and lycopene production in strains LYC-7A (A), LYC-7B (B), and LYC-8 (C) during fed-batch fermentation.",approved_eval_target_chunk,figure_caption,"Figure 7. Time course for cell growth (OD600) and lycopene production in strains LYC-7A (A), LYC-7B (B), and LYC-8 (C) during fed-batch fermentation.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0577,p2_b0019,Figure 1. (A) Biosynthetic pathway for the synthesis of lycopene.,short_caption_with_semantic_anchor,figure_caption,Figure 1. (A) Biosynthetic pathway for the synthesis of lycopene.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0577,p3_b0023,Figure 2. Biosynthesis of lycopene.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Biosynthesis of lycopene.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0577,p6_b0058,Figure 4. Quantification of outer membrane vesicles.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Quantification of outer membrane vesicles.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0577,p7_b0065,Figure 5. Analysis of phospholipids and fatty acids composition.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Analysis of phospholipids and fatty acids composition.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0577,p8_b0070,Table 1. Strains strains description reference E.,short_caption_with_semantic_anchor,table_caption,Table 1. Strains strains description reference E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
